등록구분,진행상태,ECN No.,프로젝트,긴급도,중요도,등록일,요청 파트(부서),완료예정일,조치완료일,대책파트/협력사
C4,등록취소,CH000003511,P2,상,Medium,2019-02-01,D102,2018-09-29,2018-09-29,D24
C4,등록취소,CH000003512,P2,상,Medium,2019-02-01,D102,2018-09-29,2018-09-29,D24
C4,등록취소,CH000003513,P2,상,Medium,2019-02-01,D102,,,D42
C4,등록취소,CH000003514,P2,상,Medium,2019-02-01,D102,2018-09-28,2018-09-28,D40
C4,완료,CH000003515,P2,상,Medium,2019-02-01,D102,2018-09-29,2018-09-29,D88
C4,등록취소,CH000003516,P2,상,Medium,2019-02-01,D102,2018-09-28,2018-09-28,D22
C4,완료,CH000003517,P2,상,Medium,2019-02-01,D102,2018-09-28,2018-09-28,D24
C4,등록취소,CH000003518,P2,상,Medium,2019-02-01,D102,2018-09-28,2018-09-29,D22
C4,등록취소,CH000003519,P2,상,Medium,2019-02-01,D102,2018-10-07,2018-10-10,D90
C4,등록취소,CH000003520,P2,상,Medium,2019-02-01,D102,2018-10-06,2018-10-06,D42
C4,완료,CH000003521,P2,상,Medium,2019-02-01,D102,2018-10-06,2018-10-06,D90
C4,등록취소,CH000003522,P2,상,Medium,2019-02-01,D102,2018-09-30,2018-09-30,D90
C4,등록취소,CH000003523,P2,상,Medium,2019-02-01,D102,2018-10-06,2018-10-06,D23
C4,완료,CH000003524,P2,상,Medium,2019-02-01,D102,2018-09-27,2018-09-27,D90
C4,등록취소,CH000003525,P2,상,Medium,2019-02-01,D102,2018-09-27,2018-09-27,D90
C7,완료,CH000003526,P2,상,Medium,2019-02-01,D102,2018-09-27,2018-09-27,D40
C2,완료,CH000003532,P2,상,Medium,2019-01-31,D17,2018-09-27,2018-09-27,D17
C2,완료,CH000003533,P2,상,Medium,2019-01-31,D22,2018-09-27,2018-09-27,D22
C7,등록취소,CH000003534,P2,상,Medium,2019-01-31,D102,2018-09-27,2018-09-27,D42
C4,완료,CH000003535,P2,상,Medium,2019-01-31,D102,2018-09-27,2018-09-27,D40
C4,등록취소,CH000003536,P2,상,Medium,2019-01-31,D102,2018-09-27,2018-09-27,D90
C7,등록취소,CH000003537,P2,상,Medium,2019-01-31,D102,2018-09-27,2018-09-27,D23
C4,완료,CH000003538,P2,상,Medium,2019-01-31,D102,2018-09-27,2018-09-27,D23
C4,완료,CH000003539,P2,상,Medium,2019-01-31,D102,2018-09-29,2018-09-29,D42
C4,등록취소,CH000003540,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D42
C4,등록취소,CH000003541,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D40
C4,완료,CH000003542,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D88
C4,등록취소,CH000003543,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D42
C4,등록취소,CH000003544,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D23
C4,등록취소,CH000003545,P2,상,Medium,2019-01-31,D102,,,D23
C4,계획완료,CH000003546,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D23
C4,등록취소,CH000003547,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D42
C4,반려,CH000003549,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D23
C4,등록취소,CH000003550,P2,상,Medium,2019-01-31,D102,,,D21
C4,등록취소,CH000003551,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D42
C4,완료,CH000003552,P2,상,Medium,2019-01-31,D102,2018-09-29,2018-09-28,D90
C4,완료,CH000003553,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D90
C4,완료,CH000003554,P2,상,Medium,2019-01-31,D102,,,D88
C7,완료,CH000003555,P2,상,Medium,2019-01-31,D102,,,D42
C4,완료,CH000003556,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D16
C4,완료,CH000003557,P2,상,Medium,2019-01-31,D102,2018-09-30,2018-09-28,D22
C4,완료,CH000003558,P2,상,Medium,2019-01-31,D102,,,D22
C4,완료,CH000003559,P2,상,Medium,2019-01-31,D102,,,D88
C4,등록취소,CH000003560,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D22
C4,완료,CH000003561,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-29,D22
C4,등록취소,CH000003562,P2,상,Medium,2019-01-31,D102,2018-09-29,2018-09-29,D90
C4,등록취소,CH000003563,P2,상,Medium,2019-01-31,D102,,,D90
C4,등록취소,CH000003564,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D24
C4,등록취소,CH000003565,P2,상,Medium,2019-01-31,D102,2018-09-27,2018-09-27,D23
C4,등록취소,CH000003566,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D90
C4,등록취소,CH000003567,P2,상,Medium,2019-01-31,D102,2018-09-27,2018-09-27,D42
C4,등록취소,CH000003569,P2,상,Medium,2019-01-31,D102,,,D23
C4,등록취소,CH000003570,P2,상,Medium,2019-01-31,D102,2018-09-27,2018-09-27,D22
C4,완료,CH000003571,P2,상,Medium,2019-01-31,D102,2018-09-29,2018-09-27,D23
C4,등록취소,CH000003572,P2,상,Medium,2019-01-31,D102,2018-09-26,2018-09-26,D22
C4,등록취소,CH000003573,P2,상,Medium,2019-01-31,D102,,,D22
C4,완료,CH000003574,P2,상,Medium,2019-01-31,D102,2018-09-27,2018-09-27,D42
C4,등록취소,CH000003575,P2,상,Medium,2019-01-31,D102,,,D42
C4,완료,CH000003576,P2,상,Medium,2019-01-31,D102,2018-09-27,2018-09-27,D23
C4,등록취소,CH000003577,P2,상,Medium,2019-01-31,D102,2018-09-27,2018-09-27,D42
C4,완료,CH000003578,P2,상,Medium,2019-01-31,D102,2018-09-29,2018-09-29,D23
C4,등록취소,CH000003579,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-28,D90
C4,반려,CH000003580,P2,상,Medium,2019-01-31,D102,2018-09-27,2018-09-27,D40
C4,등록취소,CH000003581,P2,상,Medium,2019-01-31,D102,2018-09-27,2018-09-27,D88
C4,등록취소,CH000003582,P2,상,Medium,2019-01-31,D102,2018-09-27,2018-09-27,D24
C4,완료,CH000003583,P2,상,Medium,2019-01-31,D102,,,D88
C4,완료,CH000003584,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-29,D42
C4,완료,CH000003585,P2,상,Medium,2019-01-31,D102,2018-09-28,2018-09-29,D40
C7,등록취소,CH000003586,P2,상,Medium,2019-01-31,D102,,,D22
C7,등록취소,CH000003587,P2,상,Medium,2019-01-31,D102,2018-09-25,2018-09-25,D90
C7,완료,CH000003588,P2,상,Medium,2019-01-31,D102,2018-09-26,2018-09-27,D40
C6,등록취소,CH000003598,P2,상,Medium,2019-01-29,D102,2018-09-28,2018-09-29,D42
C4,완료,CH000003599,P2,상,Medium,2019-01-29,D102,2018-09-27,2018-09-27,D90
C2,완료,CH000003600,P2,상,Medium,2019-01-28,D88,2018-09-27,2018-09-27,D88
C2,완료,CH000003601,P2,상,Medium,2019-01-28,D88,2018-09-26,2018-09-27,D88
C2,완료,CH000003602,P2,상,Medium,2019-01-28,D88,2018-09-27,2018-09-27,D88
C2,완료,CH000003603,P2,상,Medium,2019-01-28,D88,,,D88
C2,완료,CH000003604,P2,상,Medium,2019-01-28,D88,2018-09-24,2018-09-24,D88
C2,완료,CH000003605,P2,상,Medium,2019-01-28,D22,2018-09-24,2018-09-24,D22
C2,완료,CH000003606,P2,상,Medium,2019-01-28,D24,2018-09-24,2018-09-24,D24
C7,등록취소,CH000003607,P2,상,Medium,2019-01-28,D102,2018-09-24,2018-09-24,D42
C4,완료,CH000003608,P2,상,Medium,2019-01-28,D102,2018-09-24,2018-09-24,D90
C4,완료,CH000003609,P2,상,Medium,2019-01-28,D102,2018-09-24,2018-09-24,D90
C4,완료,CH000003610,P2,상,Medium,2019-01-28,D102,2018-09-24,2018-09-24,D40
C4,등록취소,CH000003611,P2,상,Medium,2019-01-28,D102,2018-09-24,2018-09-24,D22
C4,등록취소,CH000003612,P2,상,Medium,2019-01-28,D102,2018-09-24,2018-09-24,D42
C4,완료,CH000003613,P2,상,Medium,2019-01-28,D102,2018-09-24,2018-09-24,D88
C4,등록취소,CH000003614,P2,상,Medium,2019-01-28,D102,2018-09-24,2018-09-24,D24
C4,등록취소,CH000003615,P2,상,Medium,2019-01-28,D102,,,D22
C4,완료,CH000003616,P2,상,Medium,2019-01-28,D102,2018-09-25,2018-09-25,D24
C4,완료,CH000003617,P2,상,Medium,2019-01-28,D102,2018-09-27,2018-09-27,D42
C4,완료,CH000003618,P2,상,Medium,2019-01-28,D102,2018-09-27,2018-09-27,D22
C4,완료,CH000003619,P2,상,Medium,2019-01-28,D102,2018-09-27,2018-09-27,D90
C4,완료,CH000003620,P2,상,Medium,2019-01-28,D102,2018-09-24,2018-09-24,D90
C4,계획완료,CH000003621,P2,상,Medium,2019-01-28,D102,2018-09-24,2018-09-24,D23
C8,완료,CH000003623,P2,상,Low,2019-01-28,D22,2018-09-25,2018-09-25,D17
C8,완료,CH000003624,P2,상,Low,2019-01-28,D22,2018-09-24,2018-09-27,D54
C2,완료,CH000003625,P2,상,Medium,2019-01-27,D42,,,D42
C2,완료,CH000003626,P2,상,Medium,2019-01-27,D24,2018-09-28,2018-09-24,D24
C2,완료,CH000003627,P2,상,Medium,2019-01-27,D22,2018-09-24,2018-09-24,D22
C2,완료,CH000003628,P2,상,Medium,2019-01-27,D22,2018-09-24,2018-09-24,D22
C2,완료,CH000003629,P2,상,Medium,2019-01-27,D88,2018-09-24,2018-09-24,D88
C2,완료,CH000003630,P2,상,Medium,2019-01-27,D66,2018-09-24,2018-09-24,D66
C2,완료,CH000003631,P2,상,Medium,2019-01-27,D17,2018-09-24,2018-09-24,D17
C4,완료,CH000003632,P2,상,Medium,2019-01-27,D102,2018-09-25,2018-09-25,D88
C4,완료,CH000003633,P2,상,Medium,2019-01-27,D102,2018-09-24,2018-09-25,D90
C4,등록취소,CH000003634,P2,상,Medium,2019-01-27,D102,2018-09-23,2018-09-23,D90
C4,완료,CH000003635,P2,상,Medium,2019-01-27,D102,2018-09-23,2018-09-23,D22
C4,완료,CH000003636,P2,상,Medium,2019-01-27,D102,2018-09-23,2018-09-23,D42
C4,완료,CH000003637,P2,상,Medium,2019-01-27,D102,2018-09-23,2018-09-23,D42
C4,완료,CH000003638,P2,상,Medium,2019-01-27,D102,2018-09-24,2018-09-24,D21
C4,완료,CH000003639,P2,상,Medium,2019-01-27,D102,2018-09-24,2018-09-24,D90
C4,반려,CH000003640,P2,상,Medium,2019-01-27,D102,,,D40
C4,등록취소,CH000003641,P2,상,Medium,2019-01-27,D102,2018-09-27,2018-09-27,D21
C4,등록취소,CH000003642,P2,상,Medium,2019-01-27,D102,2018-09-24,,D21
C4,반려,CH000003643,P2,상,Medium,2019-01-27,D102,2018-09-24,2018-09-24,D40
C4,등록취소,CH000003644,P2,상,Medium,2019-01-27,D102,2018-09-24,2018-09-27,D21
C4,완료,CH000003645,P2,상,Medium,2019-01-27,D102,2018-09-24,2018-09-24,D42
C4,등록취소,CH000003646,P2,상,Medium,2019-01-27,D102,2018-09-29,2018-09-30,D24
C4,등록취소,CH000003647,P2,상,Medium,2019-01-27,D102,2018-09-23,2018-09-23,D24
C4,완료,CH000003648,P2,상,Medium,2019-01-27,D102,2018-09-22,2018-09-23,D88
C4,완료,CH000003649,P2,상,Medium,2019-01-27,D102,2018-09-23,2018-09-23,D90
C7,완료,CH000003650,P2,상,Medium,2019-01-27,D102,2018-09-23,2018-09-23,D22
C4,반려,CH000003651,P2,상,Medium,2019-01-27,D102,2018-09-22,2018-09-22,D22
C2,완료,CH000003659,P2,상,Medium,2019-01-26,D88,2018-09-22,2018-09-22,D88
C2,완료,CH000003660,P2,상,Medium,2019-01-26,D88,2018-09-22,2018-09-22,D88
C2,완료,CH000003661,P2,상,Medium,2019-01-26,D88,2018-09-22,2018-09-22,D88
C2,완료,CH000003662,P2,상,Medium,2019-01-26,D88,2018-09-22,2018-09-22,D88
C2,완료,CH000003663,P2,상,Medium,2019-01-26,D90,2018-09-22,2018-09-22,D90
C2,완료,CH000003664,P2,상,Medium,2019-01-26,D88,2018-09-22,2018-09-22,D88
C2,완료,CH000003665,P2,상,Medium,2019-01-26,D88,2018-09-27,2018-09-28,D88
C2,완료,CH000003666,P2,상,Medium,2019-01-26,D22,,,D22
C2,완료,CH000003667,P2,상,Medium,2019-01-26,D17,2018-09-24,2018-09-24,D17
C4,등록취소,CH000003668,P2,상,Medium,2019-01-26,D102,2018-09-25,2018-09-27,D42
C4,완료,CH000003669,P2,상,Medium,2019-01-26,D102,2018-09-23,2018-09-23,D90
C4,등록취소,CH000003670,P2,상,Medium,2019-01-26,D102,2018-09-23,2018-09-23,D90
C4,등록취소,CH000003671,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-23,D90
C4,완료,CH000003672,P2,상,Medium,2019-01-26,D102,,,D42
C4,완료,CH000003673,P2,상,Medium,2019-01-26,D102,2018-09-28,2018-09-28,D21
C4,등록취소,CH000003674,P2,상,Medium,2019-01-26,D102,2018-10-22,2018-10-13,D22
C4,등록취소,CH000003675,P2,상,Medium,2019-01-26,D102,2018-09-21,2018-09-21,D90
C4,등록취소,CH000003676,P2,상,Medium,2019-01-26,D102,2018-09-21,2018-09-21,D22
C4,등록취소,CH000003677,P2,상,Medium,2019-01-26,D102,2018-09-21,2018-09-21,D40
C4,등록취소,CH000003678,P2,상,Medium,2019-01-26,D102,2018-09-21,2018-09-21,D21
C4,등록취소,CH000003679,P2,상,Medium,2019-01-26,D102,2018-09-21,2018-09-21,D23
C4,등록취소,CH000003680,P2,상,Medium,2019-01-26,D102,2018-09-23,2018-09-23,D24
C4,등록취소,CH000003681,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-22,D23
C4,완료,CH000003682,P2,상,Medium,2019-01-26,D102,2018-09-23,2018-09-23,D42
C7,등록취소,CH000003683,P2,상,Medium,2019-01-26,D102,2018-09-27,2018-09-27,D21
C4,등록취소,CH000003684,P2,상,Medium,2019-01-26,D102,2018-09-23,2018-09-23,D22
C4,등록취소,CH000003685,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-22,D40
C4,등록취소,CH000003686,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-22,D22
C4,등록취소,CH000003687,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-22,D40
C4,완료,CH000003688,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-22,D22
C4,등록취소,CH000003689,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-22,D90
C4,등록취소,CH000003690,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-22,D22
C4,등록취소,CH000003691,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-22,D90
C4,등록취소,CH000003692,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-22,D42
C4,등록취소,CH000003693,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-22,D22
C4,완료,CH000003694,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-22,D42
C7,완료,CH000003695,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-22,D90
C4,등록취소,CH000003696,P2,상,Medium,2019-01-26,D102,2018-09-24,2018-09-21,D42
C4,등록취소,CH000003697,P2,상,Medium,2019-01-26,D102,2018-09-23,2018-09-23,D42
C4,등록취소,CH000003698,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-23,D66
C4,등록취소,CH000003699,P2,상,Medium,2019-01-26,D102,2018-09-21,2018-09-21,D90
C7,등록취소,CH000003700,P2,상,Medium,2019-01-26,D102,2018-09-24,2018-09-27,D90
C7,완료,CH000003701,P2,상,Medium,2019-01-26,D102,2018-09-24,2018-09-27,D42
C4,등록취소,CH000003702,P2,상,Medium,2019-01-26,D102,2018-09-24,2018-09-27,D90
C4,등록취소,CH000003703,P2,상,Medium,2019-01-26,D102,2018-09-24,2018-09-27,D90
C4,완료,CH000003704,P2,상,Medium,2019-01-26,D102,2018-09-22,2018-09-22,D88
C2,완료,CH000003708,P2,상,Medium,2019-01-25,D66,2018-09-22,2018-09-22,D66
C2,완료,CH000003709,P2,상,Medium,2019-01-25,D17,2018-09-20,2018-09-20,D17
C2,완료,CH000003710,P2,상,Medium,2019-01-25,D88,2018-09-20,2018-09-20,D88
C2,완료,CH000003711,P2,상,Medium,2019-01-25,D88,,,D88
C4,등록취소,CH000003712,P2,상,Medium,2019-01-25,D102,2018-09-22,2018-09-21,D90
C4,등록취소,CH000003713,P2,상,Medium,2019-01-25,D102,2018-09-22,2018-09-22,D42
C4,완료,CH000003714,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D21
C4,반려,CH000003715,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D40
C4,완료,CH000003716,P2,상,Medium,2019-01-25,D102,2018-09-22,2018-09-22,D23
C4,등록취소,CH000003717,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D40
C4,완료,CH000003718,P2,상,Medium,2019-01-25,D102,,,D22
C4,등록취소,CH000003719,P2,상,Medium,2019-01-25,D102,2018-09-22,2018-09-22,D24
C4,반려,CH000003720,P2,상,Medium,2019-01-25,D102,2018-09-22,2018-09-22,D40
C4,등록취소,CH000003721,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D40
C4,완료,CH000003722,P2,상,Medium,2019-01-25,D102,2018-09-23,2018-09-23,D22
C4,등록취소,CH000003723,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D23
C4,등록취소,CH000003724,P2,상,Medium,2019-01-25,D102,2018-09-23,2018-09-23,D42
C4,등록취소,CH000003725,P2,상,Medium,2019-01-25,D102,2018-09-20,2018-09-20,D40
C4,반려,CH000003726,P2,상,Medium,2019-01-25,D102,2018-09-20,2018-09-20,D23
C4,등록취소,CH000003727,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-22,D42
C4,등록취소,CH000003728,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-22,D42
C4,완료,CH000003729,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D21
C4,등록취소,CH000003730,P2,상,Medium,2019-01-25,D102,,,D22
C4,등록취소,CH000003731,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D22
C4,등록취소,CH000003732,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D40
C4,등록취소,CH000003733,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D42
C4,등록취소,CH000003734,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D21
C4,등록취소,CH000003735,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D22
C4,등록취소,CH000003736,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D42
C4,완료,CH000003737,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D22
C4,등록취소,CH000003738,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D22
C4,완료,CH000003739,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D42
C4,등록취소,CH000003740,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D24
C4,완료,CH000003741,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D23
C4,완료,CH000003742,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D23
C4,등록취소,CH000003743,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D90
C4,반려,CH000003744,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D42
C4,등록취소,CH000003745,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D42
C4,등록취소,CH000003746,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D23
C4,등록취소,CH000003747,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D42
C4,완료,CH000003748,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D88
C4,완료,CH000003749,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D88
C4,완료,CH000003750,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D21
C4,등록취소,CH000003751,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D42
C7,등록취소,CH000003752,P2,상,Medium,2019-01-25,D102,2018-09-22,2018-09-22,D42
C4,완료,CH000003753,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D90
C4,등록취소,CH000003754,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D23
C7,완료,CH000003755,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D42
C6,등록취소,CH000003756,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D22
C4,완료,CH000003757,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D42
C6,완료,CH000003758,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D42
C4,완료,CH000003759,P2,상,Medium,2019-01-25,D102,2018-09-21,2018-09-21,D22
C2,완료,CH000003761,P2,상,Medium,2019-01-24,D90,2018-09-21,2018-09-21,D90
C4,등록취소,CH000003762,P2,상,Medium,2019-01-24,D102,,,D42
C4,완료,CH000003763,P2,상,Medium,2019-01-24,D102,2018-09-24,2018-09-20,D24
C4,반려,CH000003764,P2,상,Medium,2019-01-24,D102,2018-09-22,2018-09-22,D42
C4,반려,CH000003765,P2,상,Medium,2019-01-24,D102,2018-09-21,2018-09-21,D42
C4,등록취소,CH000003766,P2,상,Medium,2019-01-24,D102,2018-09-24,2018-09-23,D42
C4,완료,CH000003767,P2,상,Medium,2019-01-24,D102,,,D90
C4,완료,CH000003768,P2,상,Medium,2019-01-24,D102,2018-09-21,2018-09-22,D88
C4,등록취소,CH000003769,P2,상,Medium,2019-01-24,D102,2018-09-23,2018-09-23,D42
C4,등록취소,CH000003770,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D42
C4,완료,CH000003771,P2,상,Medium,2019-01-24,D102,2018-09-23,2018-09-21,D42
C4,완료,CH000003772,P2,상,Medium,2019-01-24,D102,2018-09-21,2018-09-22,D23
C4,등록취소,CH000003773,P2,상,Medium,2019-01-24,D102,,,D23
C4,완료,CH000003774,P2,상,Medium,2019-01-24,D102,2018-09-22,2018-09-23,D22
C4,완료,CH000003775,P2,상,Medium,2019-01-24,D102,2018-09-22,2018-09-23,D88
C4,완료,CH000003776,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D42
C4,반려,CH000003777,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D42
C4,등록취소,CH000003778,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D23
C4,완료,CH000003779,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D90
C4,등록취소,CH000003780,P2,상,Medium,2019-01-24,D102,2018-09-22,2018-09-22,D90
C4,반려,CH000003781,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D42
C4,완료,CH000003782,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D42
C4,완료,CH000003783,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D21
C4,등록취소,CH000003784,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D21
C4,등록취소,CH000003785,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D22
C4,등록취소,CH000003786,P2,상,Medium,2019-01-24,D102,2018-09-22,2018-09-22,D22
C4,완료,CH000003787,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D42
C4,등록취소,CH000003788,P2,상,Medium,2019-01-24,D102,2018-09-22,2018-09-22,D88
C4,완료,CH000003789,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D88
C4,완료,CH000003790,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D88
C4,등록취소,CH000003791,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D22
C4,완료,CH000003792,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D23
C4,등록취소,CH000003793,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D22
C4,완료,CH000003794,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D42
C4,등록취소,CH000003795,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D23
C4,완료,CH000003796,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D42
C4,완료,CH000003797,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D88
C4,등록취소,CH000003798,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D42
C4,등록취소,CH000003799,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D42
C4,완료,CH000003800,P2,상,Medium,2019-01-24,D102,2018-09-22,2018-09-23,D88
C4,완료,CH000003801,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D24
C4,등록취소,CH000003802,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D90
C4,완료,CH000003803,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D24
C4,등록취소,CH000003804,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D22
C4,등록취소,CH000003805,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D24
C4,등록취소,CH000003806,P2,상,Medium,2019-01-24,D102,2018-09-18,2018-09-18,D42
C4,완료,CH000003807,P2,상,Medium,2019-01-24,D102,2018-09-18,2018-09-18,D22
C4,완료,CH000003808,P2,상,Medium,2019-01-24,D102,2018-09-18,2018-09-18,D88
C4,완료,CH000003809,P2,상,Medium,2019-01-24,D102,2018-09-18,2018-09-18,D88
C4,등록취소,CH000003810,P2,상,Medium,2019-01-24,D102,2018-09-18,2018-09-18,D88
C4,등록취소,CH000003811,P2,상,Medium,2019-01-24,D102,2018-09-18,2018-09-18,D23
C4,등록취소,CH000003812,P2,상,Medium,2019-01-24,D102,2018-09-18,2018-09-18,D88
C4,완료,CH000003813,P2,상,Medium,2019-01-24,D102,2018-09-17,2018-09-17,D88
C4,완료,CH000003814,P2,상,Medium,2019-01-24,D102,2018-09-17,2018-09-17,D90
C4,완료,CH000003815,P2,상,Medium,2019-01-24,D102,2018-09-17,2018-09-17,D88
C4,완료,CH000003816,P2,상,Medium,2019-01-24,D102,2018-09-17,2018-09-17,D88
C4,완료,CH000003817,P2,상,Medium,2019-01-24,D102,2018-09-19,2018-09-19,D22
C4,등록취소,CH000003818,P2,상,Medium,2019-01-24,D102,2018-09-19,,D24
C4,완료,CH000003819,P2,상,Medium,2019-01-24,D102,,,D42
C4,등록취소,CH000003820,P2,상,Medium,2019-01-24,D102,,,D42
C4,등록취소,CH000003821,P2,상,Medium,2019-01-24,D102,2018-09-20,2018-09-20,D40
