No,프로젝트번호,출도부서,과제번호,도면명,출도일자,출도번호,근원부서,원인코드,코드명
2304,P1,D32,DPT918,DNAME137,2026-08-13,DPT91820260813,,R15,RNAME18
2305,P1,D32,DPT919,DNAME137,2026-08-13,DPT91920260813,,R15,RNAME18
2306,P1,D32,DPT920,DNAME137,2026-08-13,DPT92020260813,,R15,RNAME18
2307,P1,D32,DPT921,DNAME137,2026-08-13,DPT92120260813,,R15,RNAME18
2308,P1,D32,DPT922,DNAME137,2026-08-13,DPT92220260813,,R15,RNAME18
2309,P1,D32,DPT923,DNAME137,2026-08-13,DPT92320260813,,R15,RNAME18
2310,P1,D32,DPT924,DNAME137,2026-08-13,DPT92420260813,,R15,RNAME18
2311,P1,D32,DPT925,DNAME137,2026-08-13,DPT92520260813,,R15,RNAME18
2312,P1,D32,DPT926,DNAME137,2026-08-13,DPT92620260813,,R15,RNAME18
2313,P1,D32,DPT927,DNAME137,2026-08-13,DPT92720260813,,R15,RNAME18
2314,P1,D32,DPT928,DNAME137,2026-08-13,DPT92820260813,,R15,RNAME18
2315,P1,D32,DPT929,DNAME137,2026-08-13,DPT92920260813,,R15,RNAME18
2316,P1,D32,DPT930,DNAME137,2026-08-13,DPT93020260813,,R15,RNAME18
2317,P1,D32,DPT931,DNAME137,2026-08-13,DPT93120260813,,R15,RNAME18
2318,P1,D32,DPT932,DNAME137,2026-08-13,DPT93220260813,,R15,RNAME18
2319,P1,D32,DPT933,DNAME137,2026-08-13,DPT93320260813,,R15,RNAME18
2320,P1,D32,DPT934,DNAME137,2026-08-13,DPT93420260813,,R15,RNAME18
2321,P1,D32,DPT935,DNAME137,2026-08-13,DPT93520260813,,R15,RNAME18
2322,P1,D32,DPT936,DNAME137,2026-08-13,DPT93620260813,,R15,RNAME18
2323,P1,D32,DPT937,DNAME137,2026-08-13,DPT93720260813,,R15,RNAME18
2324,P1,D32,DPT938,DNAME137,2026-08-13,DPT93820260813,,R15,RNAME18
2325,P1,D32,DPT939,DNAME137,2026-08-13,DPT93920260813,,R15,RNAME18
2326,P1,D32,DPT940,DNAME137,2026-08-13,DPT94020260813,,R15,RNAME18
2327,P1,D32,DPT941,DNAME137,2026-08-13,DPT94120260813,,R15,RNAME18
2328,P1,D32,DPT942,DNAME137,2026-08-13,DPT94220260813,,R15,RNAME18
2329,P1,D32,DPT943,DNAME137,2026-08-13,DPT94320260813,,R15,RNAME18
2330,P1,D32,DPT944,DNAME137,2026-08-13,DPT94420260813,,R15,RNAME18
2331,P1,D32,DPT945,DNAME137,2026-08-13,DPT94520260813,,R15,RNAME18
2332,P1,D32,DPT946,DNAME137,2026-08-13,DPT94620260813,,R15,RNAME18
2333,P1,D32,DPT947,DNAME137,2026-08-13,DPT94720260813,,R15,RNAME18
2334,P1,D32,DPT948,DNAME137,2026-08-13,DPT94820260813,,R15,RNAME18
2335,P1,D32,DPT949,DNAME137,2026-08-13,DPT94920260813,,R15,RNAME18
2336,P1,D32,DPT950,DNAME137,2026-08-13,DPT95020260813,,R15,RNAME18
2337,P1,D32,DPT951,DNAME137,2026-08-13,DPT95120260813,,R15,RNAME18
2338,P1,D32,DPT952,DNAME137,2026-08-13,DPT95220260813,,R15,RNAME18
2339,P1,D32,DPT953,DNAME137,2026-08-13,DPT95320260813,,R15,RNAME18
2340,P1,D32,DPT954,DNAME137,2026-08-13,DPT95420260813,,R15,RNAME18
2341,P1,D32,DPT955,DNAME137,2026-08-13,DPT95520260813,,R15,RNAME18
2342,P1,D32,DPT956,DNAME137,2026-08-13,DPT95620260813,,R15,RNAME18
2343,P1,D32,DPT957,DNAME137,2026-08-13,DPT95720260813,,R15,RNAME18
2344,P1,D32,DPT958,DNAME137,2026-08-13,DPT95820260813,,R15,RNAME18
2345,P1,D32,DPT959,DNAME137,2026-08-13,DPT95920260813,,R15,RNAME18
2346,P1,D32,DPT960,DNAME137,2026-08-13,DPT96020260813,,R15,RNAME18
2347,P1,D32,DPT961,DNAME137,2026-08-13,DPT96120260813,,R15,RNAME18
2348,P1,D32,DPT962,DNAME137,2026-08-13,DPT96220260813,,R15,RNAME18
2349,P1,D32,DPT963,DNAME137,2026-08-13,DPT96320260813,,R15,RNAME18
2350,P1,D32,DPT964,DNAME137,2026-08-13,DPT96420260813,,R15,RNAME18
2351,P1,D32,DPT965,DNAME137,2026-08-13,DPT96520260813,,R15,RNAME18
2352,P1,D32,DPT966,DNAME137,2026-08-13,DPT96620260813,,R15,RNAME18
2353,P1,D32,DPT967,DNAME137,2026-08-13,DPT96720260813,,R15,RNAME18
2354,P1,D32,DPT968,DNAME137,2026-08-13,DPT96820260813,,R15,RNAME18
2355,P1,D32,DPT969,DNAME137,2026-08-13,DPT96920260813,,R15,RNAME18
2356,P1,D32,DPT970,DNAME137,2026-08-13,DPT97020260813,,R15,RNAME18
2357,P1,D32,DPT971,DNAME137,2026-08-13,DPT97120260813,,R15,RNAME18
2358,P1,D32,DPT972,DNAME137,2026-08-13,DPT97220260813,,R15,RNAME18
2359,P1,D32,DPT973,DNAME137,2026-08-13,DPT97320260813,,R15,RNAME18
2360,P1,D32,DPT974,DNAME137,2026-08-13,DPT97420260813,,R15,RNAME18
2361,P1,D32,DPT975,DNAME137,2026-08-13,DPT97520260813,,R15,RNAME18
2362,P1,D32,DPT976,DNAME137,2026-08-13,DPT97620260813,,R15,RNAME18
2363,P1,D32,DPT977,DNAME137,2026-08-13,DPT97720260813,,R15,RNAME18
2364,P1,D32,DPT978,DNAME137,2026-08-13,DPT97820260813,,R15,RNAME18
2365,P1,D32,DPT979,DNAME137,2026-08-13,DPT97920260813,,R15,RNAME18
2366,P1,D32,DPT980,DNAME137,2026-08-13,DPT98020260813,,R15,RNAME18
2367,P1,D32,DPT981,DNAME137,2026-08-13,DPT98120260813,,R15,RNAME18
2368,P1,D32,DPT982,DNAME137,2026-08-13,DPT98220260813,,R15,RNAME18
2369,P1,D32,DPT983,DNAME137,2026-08-13,DPT98320260813,,R15,RNAME18
2370,P1,D32,DPT984,DNAME137,2026-08-13,DPT98420260813,,R15,RNAME18
2371,P1,D32,DPT985,DNAME137,2026-08-13,DPT98520260813,,R15,RNAME18
2372,P1,D32,DPT986,DNAME137,2026-08-13,DPT98620260813,,R15,RNAME18
2373,P1,D32,DPT987,DNAME137,2026-08-13,DPT98720260813,,R15,RNAME18
2374,P1,D32,DPT988,DNAME137,2026-08-13,DPT98820260813,,R15,RNAME18
2375,P1,D32,DPT989,DNAME137,2026-08-13,DPT98920260813,,R15,RNAME18
2376,P1,D32,DPT990,DNAME137,2026-08-13,DPT99020260813,,R15,RNAME18
2377,P1,D32,DPT991,DNAME137,2026-08-13,DPT99120260813,,R15,RNAME18
2378,P1,D32,DPT992,DNAME137,2026-08-13,DPT99220260813,,R15,RNAME18
2379,P1,D32,DPT993,DNAME137,2026-08-13,DPT99320260813,,R15,RNAME18
2380,P1,D32,DPT994,DNAME137,2026-08-13,DPT99420260813,,R15,RNAME18
2381,P1,D32,DPT995,DNAME137,2026-08-13,DPT99520260813,,R15,RNAME18
2382,P1,D32,DPT996,DNAME137,2026-08-13,DPT99620260813,,R15,RNAME18
2383,P1,D32,DPT997,DNAME137,2026-08-13,DPT99720260813,,R15,RNAME18
2384,P1,D32,DPT998,DNAME137,2026-08-13,DPT99820260813,,R15,RNAME18
2385,P1,D32,DPT999,DNAME137,2026-08-13,DPT99920260813,,R15,RNAME18
2386,P1,D32,DPT1000,DNAME137,2026-08-13,DPT100020260813,,R15,RNAME18
2387,P1,D32,DPT1001,DNAME137,2026-08-13,DPT100120260813,,R15,RNAME18
2388,P1,D32,DPT1002,DNAME137,2026-08-13,DPT100220260813,,R15,RNAME18
2389,P1,D32,DPT1003,DNAME137,2026-08-13,DPT100320260813,,R15,RNAME18
2390,P1,D32,DPT1004,DNAME137,2026-08-13,DPT100420260813,,R15,RNAME18
2391,P1,D32,DPT1005,DNAME137,2026-08-13,DPT100520260813,,R15,RNAME18
2392,P1,D32,DPT1006,DNAME137,2026-08-13,DPT100620260813,,R15,RNAME18
2393,P1,D32,DPT1007,DNAME137,2026-08-13,DPT100720260813,,R15,RNAME18
2394,P1,D32,DPT1008,DNAME137,2026-08-13,DPT100820260813,,R15,RNAME18
2395,P1,D32,DPT1009,DNAME137,2026-08-13,DPT100920260813,,R15,RNAME18
2396,P1,D32,DPT1010,DNAME137,2026-08-13,DPT101020260813,,R15,RNAME18
2397,P1,D32,DPT1012,DNAME137,2026-08-13,DPT101220260813,,R15,RNAME18
2398,P1,D32,DPT1013,DNAME137,2026-08-13,DPT101320260813,,R15,RNAME18
2399,P1,D32,DPT1014,DNAME137,2026-08-13,DPT101420260813,,R15,RNAME18
2400,P1,D32,DPT1015,DNAME137,2026-08-13,DPT101520260813,,R15,RNAME18
2401,P1,D32,DPT1016,DNAME137,2026-08-13,DPT101620260813,,R15,RNAME18
2402,P1,D32,DPT1017,DNAME137,2026-08-13,DPT101720260813,,R15,RNAME18
2403,P1,D32,DPT1018,DNAME137,2026-08-13,DPT101820260813,,R15,RNAME18
2404,P1,D32,DPT1019,DNAME137,2026-08-13,DPT101920260813,,R15,RNAME18
2405,P1,D32,DPT1020,DNAME137,2026-08-13,DPT102020260813,,R15,RNAME18
2406,P1,D32,DPT1021,DNAME137,2026-08-13,DPT102120260813,,R15,RNAME18
2407,P1,D32,DPT1022,DNAME137,2026-08-13,DPT102220260813,,R15,RNAME18
2408,P1,D32,DPT1023,DNAME137,2026-08-13,DPT102320260813,,R15,RNAME18
2409,P1,D32,DPT1024,DNAME137,2026-08-13,DPT102420260813,,R15,RNAME18
2410,P1,D32,DPT1025,DNAME137,2026-08-13,DPT102520260813,,R15,RNAME18
2411,P1,D32,DPT1026,DNAME137,2026-08-13,DPT102620260813,,R15,RNAME18
2412,P1,D32,DPT1027,DNAME137,2026-08-13,DPT102720260813,,R15,RNAME18
2413,P1,D32,DPT1028,DNAME137,2026-08-13,DPT102820260813,,R15,RNAME18
2414,P1,D32,DPT1029,DNAME137,2026-08-13,DPT102920260813,,R15,RNAME18
2415,P1,D32,DPT1030,DNAME137,2026-08-13,DPT103020260813,,R15,RNAME18
2416,P1,D32,DPT1031,DNAME137,2026-08-13,DPT103120260813,,R15,RNAME18
2417,P1,D32,DPT1032,DNAME137,2026-08-13,DPT103220260813,,R15,RNAME18
2418,P1,D32,DPT1033,DNAME137,2026-08-13,DPT103320260813,,R15,RNAME18
2419,P1,D32,DPT1034,DNAME137,2026-08-13,DPT103420260813,,R15,RNAME18
2420,P1,D32,DPT1035,DNAME137,2026-08-13,DPT103520260813,,R15,RNAME18
2421,P1,D32,DPT1036,DNAME137,2026-08-13,DPT103620260813,,R15,RNAME18
2422,P1,D32,DPT1037,DNAME137,2026-08-13,DPT103720260813,,R15,RNAME18
2423,P1,D32,DPT1038,DNAME137,2026-08-13,DPT103820260813,,R15,RNAME18
2424,P1,D32,DPT1039,DNAME137,2026-08-13,DPT103920260813,,R15,RNAME18
2425,P1,D32,DPT1040,DNAME137,2026-08-13,DPT104020260813,,R15,RNAME18
2426,P1,D32,DPT1041,DNAME137,2026-08-13,DPT104120260813,,R15,RNAME18
2427,P1,D32,DPT1042,DNAME137,2026-08-13,DPT104220260813,,R15,RNAME18
2428,P1,D32,DPT1043,DNAME137,2026-08-13,DPT104320260813,,R15,RNAME18
2429,P1,D32,DPT1044,DNAME137,2026-08-13,DPT104420260813,,R15,RNAME18
2430,P1,D32,DPT1045,DNAME137,2026-08-13,DPT104520260813,,R15,RNAME18
2431,P1,D32,DPT1046,DNAME137,2026-08-13,DPT104620260813,,R15,RNAME18
2432,P1,D32,DPT1047,DNAME137,2026-08-13,DPT104720260813,,R15,RNAME18
2433,P1,D32,DPT1048,DNAME137,2026-08-13,DPT104820260813,,R15,RNAME18
2434,P1,D32,DPT1049,DNAME137,2026-08-13,DPT104920260813,,R15,RNAME18
2435,P1,D32,DPT1050,DNAME137,2026-08-13,DPT105020260813,,R15,RNAME18
2436,P1,D32,DPT1051,DNAME137,2026-08-13,DPT105120260813,,R15,RNAME18
2437,P1,D32,DPT1052,DNAME137,2026-08-13,DPT105220260813,,R15,RNAME18
2438,P1,D32,DPT1053,DNAME137,2026-08-13,DPT105320260813,,R15,RNAME18
2439,P1,D32,DPT1054,DNAME137,2026-08-13,DPT105420260813,,R15,RNAME18
2440,P1,D32,DPT1055,DNAME137,2026-08-13,DPT105520260813,,R15,RNAME18
2441,P1,D32,DPT1056,DNAME137,2026-08-13,DPT105620260813,,R15,RNAME18
2442,P1,D32,DPT1057,DNAME137,2026-08-13,DPT105720260813,,R15,RNAME18
2443,P1,D32,DPT1058,DNAME137,2026-08-13,DPT105820260813,,R15,RNAME18
2444,P1,D32,DPT1059,DNAME137,2026-08-13,DPT105920260813,,R15,RNAME18
2445,P1,D32,DPT1060,DNAME137,2026-08-13,DPT106020260813,,R15,RNAME18
2446,P1,D32,DPT1061,DNAME137,2026-08-13,DPT106120260813,,R15,RNAME18
2447,P1,D32,DPT1062,DNAME137,2026-08-13,DPT106220260813,,R15,RNAME18
2448,P1,D32,DPT1063,DNAME137,2026-08-13,DPT106320260813,,R15,RNAME18
2449,P1,D32,DPT1064,DNAME137,2026-08-13,DPT106420260813,,R15,RNAME18
2450,P1,D32,DPT1065,DNAME137,2026-08-13,DPT106520260813,,R15,RNAME18
2451,P1,D32,DPT1066,DNAME137,2026-08-13,DPT106620260813,,R15,RNAME18
2452,P1,D32,DPT1067,DNAME137,2026-08-13,DPT106720260813,,R15,RNAME18
2453,P1,D32,DPT1068,DNAME137,2026-08-13,DPT106820260813,,R15,RNAME18
2454,P1,D32,DPT1069,DNAME137,2026-08-13,DPT106920260813,,R15,RNAME18
2455,P1,D32,DPT1070,DNAME137,2026-08-13,DPT107020260813,,R15,RNAME18
2456,P1,D32,DPT1071,DNAME137,2026-08-13,DPT107120260813,,R15,RNAME18
2457,P1,D32,DPT1072,DNAME137,2026-08-13,DPT107220260813,,R15,RNAME18
2458,P1,D32,DPT1073,DNAME137,2026-08-13,DPT107320260813,,R15,RNAME18
2459,P1,D32,DPT1074,DNAME137,2026-08-13,DPT107420260813,,R15,RNAME18
2460,P1,D32,DPT1075,DNAME137,2026-08-13,DPT107520260813,,R15,RNAME18
2461,P1,D32,DPT1076,DNAME137,2026-08-13,DPT107620260813,,R15,RNAME18
2462,P1,D32,DPT1077,DNAME137,2026-08-13,DPT107720260813,,R15,RNAME18
2463,P1,D32,DPT1078,DNAME137,2026-08-13,DPT107820260813,,R15,RNAME18
2464,P1,D32,DPT1079,DNAME137,2026-08-13,DPT107920260813,,R15,RNAME18
2465,P1,D32,DPT1080,DNAME137,2026-08-13,DPT108020260813,,R15,RNAME18
2466,P1,D32,DPT1081,DNAME137,2026-08-13,DPT108120260813,,R15,RNAME18
2467,P1,D32,DPT1082,DNAME137,2026-08-13,DPT108220260813,,R15,RNAME18
2468,P1,D32,DPT1083,DNAME137,2026-08-13,DPT108320260813,,R15,RNAME18
2469,P1,D32,DPT1084,DNAME137,2026-08-13,DPT108420260813,,R15,RNAME18
2470,P1,D32,DPT1085,DNAME137,2026-08-13,DPT108520260813,,R15,RNAME18
2471,P1,D32,DPT1086,DNAME137,2026-08-13,DPT108620260813,,R15,RNAME18
2472,P1,D32,DPT1087,DNAME137,2026-08-13,DPT108720260813,,R15,RNAME18
2473,P1,D32,DPT1098,DNAME137,2026-08-13,DPT109820260813,,R15,RNAME18
2474,P1,D32,DPT1099,DNAME137,2026-08-13,DPT109920260813,,R15,RNAME18
2475,P1,D32,DPT1100,DNAME137,2026-08-13,DPT110020260813,,R15,RNAME18
2476,P1,D32,DPT1101,DNAME137,2026-08-13,DPT110120260813,,R15,RNAME18
2477,P1,D32,DPT1102,DNAME137,2026-08-13,DPT110220260813,,R15,RNAME18
2478,P1,D32,DPT1103,DNAME137,2026-08-13,DPT110320260813,,R15,RNAME18
2479,P1,D32,DPT1104,DNAME137,2026-08-13,DPT110420260813,,R15,RNAME18
2480,P1,D32,DPT1105,DNAME137,2026-08-13,DPT110520260813,,R15,RNAME18
2481,P1,D32,DPT1106,DNAME137,2026-08-13,DPT110620260813,,R15,RNAME18
2482,P1,D32,DPT1107,DNAME137,2026-08-13,DPT110720260813,,R15,RNAME18
2483,P1,D32,DPT1108,DNAME137,2026-08-13,DPT110820260813,,R15,RNAME18
2484,P1,D32,DPT1109,DNAME137,2026-08-13,DPT110920260813,,R15,RNAME18
2485,P1,D32,DPT1110,DNAME137,2026-08-13,DPT111020260813,,R15,RNAME18
2486,P1,D32,DPT1111,DNAME137,2026-08-13,DPT111120260813,,R15,RNAME18
2487,P1,D32,DPT1112,DNAME137,2026-08-13,DPT111220260813,,R15,RNAME18
2488,P1,D32,DPT1113,DNAME137,2026-08-13,DPT111320260813,,R15,RNAME18
2489,P1,D32,DPT1114,DNAME137,2026-08-13,DPT111420260813,,R15,RNAME18
2490,P1,D32,DPT1115,DNAME137,2026-08-13,DPT111520260813,,R15,RNAME18
2491,P1,D32,DPT1116,DNAME137,2026-08-13,DPT111620260813,,R15,RNAME18
2492,P1,D32,DPT1117,DNAME137,2026-08-13,DPT111720260813,,R15,RNAME18
2493,P1,D32,DPT1118,DNAME137,2026-08-13,DPT111820260813,,R15,RNAME18
2494,P1,D32,DPT1119,DNAME137,2026-08-13,DPT111920260813,,R15,RNAME18
2495,P1,D32,DPT1120,DNAME137,2026-08-13,DPT112020260813,,R15,RNAME18
2496,P1,D32,DPT1121,DNAME137,2026-08-13,DPT112120260813,,R15,RNAME18
2497,P1,D32,DPT1122,DNAME137,2026-08-13,DPT112220260813,,R15,RNAME18
2498,P1,D32,DPT1123,DNAME137,2026-08-13,DPT112320260813,,R15,RNAME18
2499,P1,D32,DPT1124,DNAME137,2026-08-13,DPT112420260813,,R15,RNAME18
2500,P1,D32,DPT1125,DNAME137,2026-08-13,DPT112520260813,,R15,RNAME18
2501,P1,D32,DPT1126,DNAME137,2026-08-13,DPT112620260813,,R15,RNAME18
2502,P1,D32,DPT1127,DNAME137,2026-08-13,DPT112720260813,,R15,RNAME18
2503,P1,D32,DPT1128,DNAME137,2026-08-13,DPT112820260813,,R15,RNAME18
2504,P1,D32,DPT1129,DNAME137,2026-08-13,DPT112920260813,,R15,RNAME18
2505,P1,D32,DPT1130,DNAME137,2026-08-13,DPT113020260813,,R15,RNAME18
2506,P1,D32,DPT1131,DNAME137,2026-08-13,DPT113120260813,,R15,RNAME18
2507,P1,D32,DPT1132,DNAME137,2026-08-13,DPT113220260813,,R15,RNAME18
2508,P1,D32,DPT1133,DNAME137,2026-08-13,DPT113320260813,,R15,RNAME18
2509,P1,D32,DPT1134,DNAME137,2026-08-13,DPT113420260813,,R15,RNAME18
2510,P1,D32,DPT1135,DNAME137,2026-08-13,DPT113520260813,,R15,RNAME18
2511,P1,D32,DPT1136,DNAME137,2026-08-13,DPT113620260813,,R15,RNAME18
2512,P1,D32,DPT1137,DNAME137,2026-08-13,DPT113720260813,,R15,RNAME18
2513,P1,D32,DPT1138,DNAME137,2026-08-13,DPT113820260813,,R15,RNAME18
2514,P1,D32,DPT1139,DNAME137,2026-08-13,DPT113920260813,,R15,RNAME18
2515,P1,D32,DPT1140,DNAME137,2026-08-13,DPT114020260813,,R15,RNAME18
2516,P1,D32,DPT1141,DNAME137,2026-08-13,DPT114120260813,,R15,RNAME18
2517,P1,D32,DPT1142,DNAME137,2026-08-13,DPT114220260813,,R15,RNAME18
2518,P1,D32,DPT1143,DNAME137,2026-08-13,DPT114320260813,,R15,RNAME18
2519,P1,D32,DPT1185,DNAME146,2026-08-13,DPT118520260813,,R15,RNAME18
2520,P1,D32,DPT1186,DNAME146,2026-08-13,DPT118620260813,,R15,RNAME18
2521,P1,D32,DPT1187,DNAME146,2026-08-13,DPT118720260813,,R15,RNAME18
2522,P1,D32,DPT1188,DNAME146,2026-08-13,DPT118820260813,,R15,RNAME18
2523,P1,D32,DPT1209,DNAME146,2026-08-13,DPT120920260813,,R15,RNAME18
2524,P1,D32,DPT1210,DNAME146,2026-08-13,DPT121020260813,,R15,RNAME18
2525,P1,D32,DPT1211,DNAME146,2026-08-13,DPT121120260813,,R15,RNAME18
2526,P1,D32,DPT1212,DNAME146,2026-08-13,DPT121220260813,,R15,RNAME18
2527,P1,D32,DPT1213,DNAME146,2026-08-13,DPT121320260813,,R15,RNAME18
2528,P1,D32,DPT1214,DNAME146,2026-08-13,DPT121420260813,,R15,RNAME18
2529,P1,D32,DPT1233,DNAME146,2026-08-13,DPT123320260813,,R15,RNAME18
2530,P1,D32,DPT1234,DNAME146,2026-08-13,DPT123420260813,,R15,RNAME18
2531,P1,D32,DPT1235,DNAME146,2026-08-13,DPT123520260813,,R15,RNAME18
2532,P1,D32,DPT1236,DNAME146,2026-08-13,DPT123620260813,,R15,RNAME18
2533,P1,D32,DPT1237,DNAME146,2026-08-13,DPT123720260813,,R15,RNAME18
2534,P1,D32,DPT1156,DNAME150,2026-08-13,DPT115620260813,,R15,RNAME18
2535,P1,D32,DPT1157,DNAME150,2026-08-13,DPT115720260813,,R15,RNAME18
2536,P1,D32,DPT1158,DNAME150,2026-08-13,DPT115820260813,,R15,RNAME18
2537,P1,D32,DPT1159,DNAME150,2026-08-13,DPT115920260813,,R15,RNAME18
2538,P1,D32,DPT1160,DNAME150,2026-08-13,DPT116020260813,,R15,RNAME18
2539,P1,D32,DPT1161,DNAME150,2026-08-13,DPT116120260813,,R15,RNAME18
2540,P1,D32,DPT1162,DNAME150,2026-08-13,DPT116220260813,,R15,RNAME18
2541,P1,D32,DPT1163,DNAME150,2026-08-13,DPT116320260813,,R15,RNAME18
2542,P1,D32,DPT1164,DNAME150,2026-08-13,DPT116420260813,,R15,RNAME18
2543,P1,D32,DPT1165,DNAME150,2026-08-13,DPT116520260813,,R15,RNAME18
2544,P1,D32,DPT1166,DNAME150,2026-08-13,DPT116620260813,,R15,RNAME18
2545,P1,D32,DPT1167,DNAME150,2026-08-13,DPT116720260813,,R15,RNAME18
2546,P1,D32,DPT1168,DNAME150,2026-08-13,DPT116820260813,,R15,RNAME18
2547,P1,D32,DPT1169,DNAME150,2026-08-13,DPT116920260813,,R15,RNAME18
2548,P1,D32,DPT1170,DNAME150,2026-08-13,DPT117020260813,,R15,RNAME18
2549,P1,D32,DPT1171,DNAME150,2026-08-13,DPT117120260813,,R15,RNAME18
2550,P1,D32,DPT1172,DNAME150,2026-08-13,DPT117220260813,,R15,RNAME18
2551,P1,D32,DPT1173,DNAME150,2026-08-13,DPT117320260813,,R15,RNAME18
2552,P1,D32,DPT1174,DNAME150,2026-08-13,DPT117420260813,,R15,RNAME18
2553,P1,D32,DPT1175,DNAME150,2026-08-13,DPT117520260813,,R15,RNAME18
2554,P1,D32,DPT1176,DNAME150,2026-08-13,DPT117620260813,,R15,RNAME18
2555,P1,D32,DPT1177,DNAME150,2026-08-13,DPT117720260813,,R15,RNAME18
2556,P1,D32,DPT1178,DNAME150,2026-08-13,DPT117820260813,,R15,RNAME18
2557,P1,D32,DPT1179,DNAME150,2026-08-13,DPT117920260813,,R15,RNAME18
2558,P1,D32,DPT1180,DNAME150,2026-08-13,DPT118020260813,,R15,RNAME18
2559,P1,D32,DPT1181,DNAME150,2026-08-13,DPT118120260813,,R15,RNAME18
2560,P1,D32,DPT1182,DNAME150,2026-08-13,DPT118220260813,,R15,RNAME18
2561,P1,D32,DPT1183,DNAME150,2026-08-13,DPT118320260813,,R15,RNAME18
2562,P1,D32,DPT1184,DNAME150,2026-08-13,DPT118420260813,,R15,RNAME18
2563,P1,D32,DPT1189,DNAME150,2026-08-13,DPT118920260813,,R15,RNAME18
2564,P1,D32,DPT1190,DNAME150,2026-08-13,DPT119020260813,,R15,RNAME18
2565,P1,D32,DPT1191,DNAME150,2026-08-13,DPT119120260813,,R15,RNAME18
2566,P1,D32,DPT1192,DNAME150,2026-08-13,DPT119220260813,,R15,RNAME18
2567,P1,D32,DPT1193,DNAME150,2026-08-13,DPT119320260813,,R15,RNAME18
2568,P1,D32,DPT1194,DNAME150,2026-08-13,DPT119420260813,,R15,RNAME18
2569,P1,D32,DPT1195,DNAME150,2026-08-13,DPT119520260813,,R15,RNAME18
2570,P1,D32,DPT1196,DNAME150,2026-08-13,DPT119620260813,,R15,RNAME18
2571,P1,D32,DPT1197,DNAME150,2026-08-13,DPT119720260813,,R15,RNAME18
2572,P1,D32,DPT1198,DNAME150,2026-08-13,DPT119820260813,,R15,RNAME18
2573,P1,D32,DPT1199,DNAME150,2026-08-13,DPT119920260813,,R15,RNAME18
2574,P1,D32,DPT1200,DNAME150,2026-08-13,DPT120020260813,,R15,RNAME18
2575,P1,D32,DPT1201,DNAME150,2026-08-13,DPT120120260813,,R15,RNAME18
2576,P1,D32,DPT1202,DNAME150,2026-08-13,DPT120220260813,,R15,RNAME18
2577,P1,D32,DPT1203,DNAME150,2026-08-13,DPT120320260813,,R15,RNAME18
2578,P1,D32,DPT1204,DNAME150,2026-08-13,DPT120420260813,,R15,RNAME18
2579,P1,D32,DPT1205,DNAME150,2026-08-13,DPT120520260813,,R15,RNAME18
2580,P1,D32,DPT1206,DNAME150,2026-08-13,DPT120620260813,,R15,RNAME18
2581,P1,D32,DPT1207,DNAME150,2026-08-13,DPT120720260813,,R15,RNAME18
2582,P1,D32,DPT1208,DNAME150,2026-08-13,DPT120820260813,,R15,RNAME18
2583,P1,D32,DPT1215,DNAME150,2026-08-13,DPT121520260813,,R15,RNAME18
2584,P1,D32,DPT1216,DNAME150,2026-08-13,DPT121620260813,,R15,RNAME18
2585,P1,D32,DPT1217,DNAME150,2026-08-13,DPT121720260813,,R15,RNAME18
2586,P1,D32,DPT1218,DNAME150,2026-08-13,DPT121820260813,,R15,RNAME18
2587,P1,D32,DPT1219,DNAME150,2026-08-13,DPT121920260813,,R15,RNAME18
2588,P1,D32,DPT1220,DNAME150,2026-08-13,DPT122020260813,,R15,RNAME18
2589,P1,D32,DPT1221,DNAME150,2026-08-13,DPT122120260813,,R15,RNAME18
2590,P1,D32,DPT1222,DNAME150,2026-08-13,DPT122220260813,,R15,RNAME18
2591,P1,D32,DPT1223,DNAME150,2026-08-13,DPT122320260813,,R15,RNAME18
2592,P1,D32,DPT1224,DNAME150,2026-08-13,DPT122420260813,,R15,RNAME18
2593,P1,D32,DPT1225,DNAME150,2026-08-13,DPT122520260813,,R15,RNAME18
2594,P1,D32,DPT1226,DNAME150,2026-08-13,DPT122620260813,,R15,RNAME18
2595,P1,D32,DPT1227,DNAME150,2026-08-13,DPT122720260813,,R15,RNAME18
2596,P1,D32,DPT1228,DNAME150,2026-08-13,DPT122820260813,,R15,RNAME18
2597,P1,D32,DPT1229,DNAME150,2026-08-13,DPT122920260813,,R15,RNAME18
2598,P1,D32,DPT1230,DNAME150,2026-08-13,DPT123020260813,,R15,RNAME18
2599,P1,D32,DPT1231,DNAME150,2026-08-13,DPT123120260813,,R15,RNAME18
2600,P1,D32,DPT1232,DNAME150,2026-08-13,DPT123220260813,,R15,RNAME18
2601,P1,D32,DPT1310,DNAME153,2026-08-13,DPT131020260813,,R15,RNAME18
2602,P1,D32,DPT1311,DNAME153,2026-08-13,DPT131120260813,,R15,RNAME18
2603,P1,D32,DPT1312,DNAME153,2026-08-13,DPT131220260813,,R15,RNAME18
2604,P1,D32,DPT1313,DNAME153,2026-08-13,DPT131320260813,,R15,RNAME18
2605,P1,D32,DPT1314,DNAME153,2026-08-13,DPT131420260813,,R15,RNAME18
2606,P1,D32,DPT1315,DNAME153,2026-08-13,DPT131520260813,,R15,RNAME18
2607,P1,D32,DPT1316,DNAME153,2026-08-13,DPT131620260813,,R15,RNAME18
2608,P1,D32,DPT1317,DNAME153,2026-08-13,DPT131720260813,,R15,RNAME18
